1311	점점		jeomjeom	adv.	gradually, by degree	아이는 점점 자라서 어른이 된다.	A child gradually grows up and becomes an adult.	121 | 0.89
1312	잘못	1	jalmot	adv.	wrong, mistakenly	부모가 잘못 행동한 거야.	The parents behaved wrongly.	121 | 0.72
1313	중앙		jungang	n.	center, middle	길 중앙에 차를 세웠다.	I parked the car in the middle of the road.	121 | 0.88
1314	바쁘다		bappeu	a.	busy	요즘 바쁘시죠?	Aren’t you busy these days?	121 | 0.85
1315	똑같다		ttokgatda	a.	same, identical	쌍둥이는 똑같이 생겼어.	The twins look identical.	121 | 0.73
1316	전통		jeontong	n.	tradition	한국 사회는 문화와 전통을 소중하게 생각해.	The Korean society values its culture and traditions.	121 | 0.85
1317	화		hwa	n.	anger	현우는 솟구치는 화를 참았어.	Hyunwu suppressed a burst of anger.	121 | 0.84
1318	경기	1	gyeonggi	n.	game, match, event	이번 경기에서 나는 우승하고 싶다.	I’d like to win this game.	121 | 0.62
1319	미리		miri	adv.	in advance	사람들은 돈을 미리 냈습니다.	People paid in advance.	120 | 0.90
1320	건설		geonseol	n.	construction	올해에는 아파트 건설이 상당히 줄었어요.	Apartment construction decreased this year.	120 | 0.76
1321	규모		gyumo	n.	size	어떤 규모의 이벤트를 기획하세요?	What size event are you planning?	120 | 0.75
1322	냐면		nyamyeon	e.	CONNECTIVE, EXPLAIN	내가 왜 이러냐면 네가 좋아서야.	The reason why I am doing this is because I like you.	120 | 0.08
1323	위기		wigi	n.	crisis	위기의 순간에도 침착하세요.	Stay calm in a moment of crisis.	120 | 0.81
1324	발표하다		balpyohada	v.	announce, present	그들은 결혼을 발표했다.	They announced their marriage.	120 | 0.77
1325	그룹		geurup	n.	group	그 수업은 그룹 프로젝트를 포함하고 있어.	That course includes group projects.	120 | 0.78
1326	인식		insik	n.	awareness, realization	환경 문제에 대한 인식이 좀 부족해요.	Awareness of environmental issues is still insufficient.	120 | 0.87
1327	알아보다		araboda	v.	investigate, search; recognize	온라인으로 표를 알아보세요.	Search for tickets online.	120 | 0.95
1328	시설		siseol	n.	facility	학교 시설이 좋아졌어요.	The school facility was improved.	120 | 0.76
1329	차지하다		chajihada	v.	occupy, take possession, win	야당이 다수를 차지하고 있어.	The opposition party occupies the majority.	120 | 0.91
1330	얼른		eolleun	adv.	quickly	얼른 이리 와 보세요.	Please come here quickly.	119 | 0.66
1331	소식		sosik	n.	news	변호사에게 그 소식을 들었어.	I heard the news from the lawyer.	119 | 0.96
1332	덕		deok	n.	virtue	윗사람은 덕을 갖추어야 한다.	The elders should be virtuous.	119 | 0.70
1333	각각		gakgak	adv.	each	각각의 학생들이 답을 적어 냈습니다.	Each student submitted answers.	119 | 0.84
1334	지식		jisik	n.	knowledge	의문은 지식의 열쇠입니다.	Questions are the keys of knowledge.	119 | 0.86
1335	혹시		hoksi	adv.	by any chance	혹시 그가 돌아올까?	Will he come back by any chance?	119 | 0.73
1336	재미있다		jaemiitda	a.	amusing, interesting	영화가 너무 재미있어요.	The movie is very amusing.	119 | 0.79
1337	남북		nambuk	n.	south and north	나라가 남북으로 나뉘었다.	The country has been divided into south and north.	119 | 0.75
1338	혁명		hyeongmyeong	n.	revolution	과학의 혁명은 인간의 삶에 엄청난 혜택을 제공했다.	The scientific revolution had incredible benefits for human life.	119 | 0.87
1339	앞서다		apseoda	v.	get ahead, outpace	선배들은 나를 앞섰다.	The seniors got ahead of me.	119 | 0.93
1340	고만		goman	adv.	that much, to that extent	고만하면 괜찮아.	If it’s that much, it’s fine.	118 | 0.15
1341	상대		sangdae	n.	facing, confronting; opponent; company	지훈은 그의 상대가 못 된다.	Jihun can’t be his opponent.	118 | 0.96
1342	글쎄		geulsse	exc.	well	글쎄, 왜 그럴까?	Well, why is it like that?	118 | 0.54
1343	형식		hyeongsik	n.	form; formality, convention	나는 형식에 매이는 걸 좋아하지 않아요.	I don’t like being restricted by formality.	118 | 0.90
1344	대책		daechaek	n.	measure, countermeasure	비상 대책이 마련되어 있나요?	Are emergency measures prepared?	118 | 0.73
1345	결코		gyeolko	adv.	never	결코 너를 용서하지 않을 거야.	I will never forgive you.	118 | 0.98
1346	미치다	1	michida	v.	go crazy, be out of one’s mind	제가 미쳤나봐요.	I may have gone crazy.	118 | 0.72
1347	권		gwon	n.b.	COUNTER (book)	책을 몇 권 사셨습니까?	How many books have you bought?	117 | 0.93
1348	현장		hyeonjang	n.	site, scene, actual place	기자가 사건 현장에 도착했습니다.	The reporter arrived at the site of the incident.	117 | 0.93
1349	언제나		eonjena	adv.	always	민서는 항상 바쁘구나.	Minseo is always busy.	117 | 0.96
1350	누르다		nureuda	v.	press, push	서비스가 필요하시면 이 버튼을 누르세요.	If you need any service, please press this button.	117 | 0.85
1351	아부지		abuji	n.	father (COLLOQUIAL)	아부지, 어디 가세요?	Dad, where are you going?	117 | 0.26
1352	조	1	jo	num.	trillion	일 년 예산이 2조 원 정도 됩니다.	The annual budget is about two trillion won.	117 | 0.79
1353	목표		mokpyo	n.	goal	인생의 목표가 있으세요?	Do you have a goal in life?	117 | 0.89
1354	흘리다		heulrida	v.	spill, shed	많은 사람이 눈물을 흘렸다.	Many people shed tears.	117 | 0.93
1355	맨		maen	adn.	top; very	그는 맨 앞줄에 서 있었다.	He stood in the very front row.	116 | 0.66
1356	출신		chulsin	n.	of …; coming from …	시장은 부산 출신입니다.	The mayor is from Busan.	116 | 0.86
1357	떠오르다		tteooreuda	v.	occur, think of	저는 답이 떠오르지 않아요.	I can’t think of the answer.	116 | 0.93
1358	위원장		wiwonjang	n.	chairperson	의원들은 위원장을 선출했다.	The members elected the chairperson.	115 | 0.69
1359	종이		jongi	n.	paper	종이 위에 그린 그림이 특이하네.	The picture on the paper is unique.	115 | 0.82
1360	며느리		myeoneuri	n.	daughter-in-law	며느리가 온다.	The new daughter-in-law is coming.	115 | 0.58
1361	멈추다		meomchuda	v.	stop, cease	버스가 어디쯤에서 멈추나요?	Where does the bus stop?	115 | 0.86
1362	귀신		gwisin	n.	ghost	난 귀신에 홀린 듯했어.	I felt like I was possessed by a ghost.	115 | 0.58
1363	멀리		meolli	adv.	far (away)	우리 가족은 멀리 있어요.	My family is far away.	115 | 0.90
1364	단	2	dan	adn.	only	나의 단 하나의 소원은 남북통일이다.	My only wish is unification of the south and north.	115 | 0.94
1365	꼴		kkol	n.	look, appearance, sight	그는 꼴이 초라했어.	He looked shabby.	115 | 0.83
1366	불구하다		bulguhada	v.	disregard, be not deterred	어려운 환경에도 불구하고 난 대학에 갔어요.	In spite of a difficult situation, I went to college.	115 | 0.96
1367	버스		beoseu	n.	bus	버스를 타고 학교에 다녀요?	Are you commuting to school by bus?	115 | 0.95
1368	권력		gwollyeok	n.	power, authority	새로운 당이 권력을 잡았다.	The new political party came to power.	115 | 0.89
1369	나머지		nameoji	n.	rest, remainder	원금을 뺀 나머지는 얼마나 돼요?	How much is the remainder excluding the original amount?	115 | 0.95
1370	에이		ei	exc.	eh, what	에이, 그건 사실이 아니지.	Eh, that’s not a fact.	115 | 0.22
1371	자세		jase	n.	posture; attitude	그는 자세가 바르지 않아.	He doesn’t have straight posture.	114 | 0.98
1372	심다		simda	v.	plant	어디에 나무를 심고 싶으십니까?	Where do you want to plant trees?	114 | 0.82
1373	도로	1	doro	n.	road	차들이 도로에 쭉 늘어서 있네요.	Cars are lined up on the road.	114 | 0.88
1374	희다		huida	a.	white, fair	지훈이는 피부가 희구나.	Jihun has fair skin.	114 | 0.88
1375	다고	2	dago	e.	FINAL, EMPHASIS	내가 문을 잠갔다고.	I closed the door.	114 | 0.43
1376	이어지다		ieojida	v.	be connected; continue	선생님 말씀이 끝없이 이어졌어.	The teacher’s speech continued endlessly.	114 | 0.96
1377	살펴보다		salpyeoboda	v.	examine, look into	그는 집안 분위기를 살펴보았다.	He examined the atmosphere at home.	114 | 0.93
1378	노동자		nodongja	n.	worker, laborer	노동자의 권리는 보호받아야 한다.	The rights of workers must be protected.	114 | 0.94
1379	주위		juwi	n.	surrounding	주위를 잘 살펴보십시오.	Look at the surroundings carefully.	114 | 0.96
1380	방안		bangan	n.	way, measure, plan	그들은 구체적 방안을 찾고 있다.	They are looking for a specific measure.	114 | 0.73
1381	부부		bubu	n.	couple, husband and wife	그들은 마침내 부부가 되었습니다.	They finally became a married couple.	114 | 0.95
1382	일어서다		ireoseoda	v.	stand up	모든 사람이 일어섰다.	Everyone stood up.	114 | 0.75
1383	해	2	hae	n.b.	COUNTER (year)	나는 그 해에 미국을 갔지.	I went to the USA that year.	114 | 0.84
1384	피우다		piuda	v.	bloom; light, burn; smoke	봄이 오자 정원의 장미도 꽃을 피웠다.	When spring came, the roses in the garden bloomed.	113 | 0.89
1385	말	2	mal	n.b.	end (of)	정부가 이달 말에 정책을 발표할 겁니다.	The government will announce the policy at the end of this month.	113 | 0.80
1386	미안하다		mianhada	a.	sorry	늦어서 정말 미안합니다.	I’m s. sorry for being late.	113 | 0.72
1387	북	1	buk	n.	north	나침반 바늘이 북을 가리킨다.	A compass needle is pointing out the north.	113 | 0.75
1388	신랑		sillang	n.	bridegroom	신랑이 먼저 입장을 합니다.	The bridegroom will enter first.	113 | 0.50
1389	분석		bunseok	n.	analysis	자료 분석은 정확하게 이뤄졌다.	The data analysis was accurately done.	113 | 0.83
1390	넘기다		neomgida	v.	pass … over; flip	나는 책장만 넘기고 있었어.	I was just flipping through the book.	113 | 0.93
1391	알		al	n.	egg, spawn	알에서 병아리가 나오는구나.	A chick comes out of an egg.	113 | 0.70
1392	쏘다		ssoda	v.	shoot, fire	한국인들은 활을 잘 쏘는 민족이었어.	Koreans were a people who shot arrows well.	113 | 0.73
1393	바위		bawi	n.	rock	사람들이 바위 위에 서 있다.	People are standing on top of the rock.	113 | 0.78
1394	기록		girok	n.	record	사건의 기록이 없어졌다.	The record of the incident is missing.	113 | 0.89
1395	쫓다		jjotda	v.	chase, run after	경찰이 용의자를 쫓고 있지요.	The police are chasing the suspect.	112 | 0.56
1396	가져오다		gajeoo	v.	bring	무관심이 비극을 가져왔다.	Indifference brought on the tragedy.	112 | 0.92
1397	그곳		geugot	pron.	there, that place	그곳은 벌써 덥다.	It is already hot there.	112 | 0.91
1398	눈치		nunchi	n.	sense, notice	친구는 내 상태를 이미 눈치 챘어.	My friend already noticed the state I was in.	112 | 0.85
1399	실제		silje	n.	truth, reality; practical	실제 수익을 따져봅시다.	Let’s calculate the practical gain.	112 | 0.89
1400	닦다		dakda	v.	clean, wash, wipe	여동생이 마루를 닦고 있어요.	My younger sister is cleaning the floor.	112 | 0.86
1401	미치다	2	michida	v.	reach	선반에는 손이 미치지 않았어.	My hand couldn’t reach the shelf.	112 | 0.96
1402	하나님		hananim	n.	God	하나님께 기도하세요.	Pray to God.	112 | 0.72
1403	작년		jangnyeon	n.	last year	작년에 대학을 졸업하셨나요?	Did you graduate from college last year?	112 | 0.75
1404	그릇		geureut	n.	dish, bowl, container	그릇에 담긴 음식이 먹음직해 보이네.	The food in the dish looks delicious.	112 | 0.75
1405	치료		chiryo	n.	treatment, remedy	환자들은 치료를 기다린다.	The patients wait for treatment.	111 | 0.86
1406	기사		gisa	n.	article, news report	민서가 신문에 난 기사를 읽었어요?	Did Minseo read the article in the newspaper?	111 | 0.97
1407	세월		sewol	n.	time	그 후 오랜 세월이 흘렀다.	Since then, a long time has passed.	111 | 0.88
1408	자손		jason	n.	descendant, offspring	그들은 많은 자손들을 남겼다.	They left many descendants.	111 | 0.35
1409	취하다	1	chwihada	v.	select, take	마음에 드는 두 가지만 취하세요.	Select two things you like.	111 | 0.98
1410	따로		ttaro	adv.	separately	부부가 돈을 따로 관리해.	The couple manages money separately.	111 | 0.87
1411	식구		sikgu	n.	family member	식구가 얼마 안 되거든요.	There are few family members.	111 | 0.79
1412	싣다		sitda	v.	load, take	택시가 승객을 싣고 있어요.	A taxi is picking up a passenger.	111 | 0.85
1413	기르다		gireuda	v.	raise, cultivate, breed	집에서 애완 동물을 기르세요?	Do you raise pets at home?	110 | 0.88
1414	준비하다		junbihada	v.	prepare, be ready	지민이가 저녁을 준비해.	Jimin is preparing dinner.	110 | 0.90
1415	시선		siseon	n.	(one’s) eyes, gaze	나는 그의 시선을 느꼈어.	I noticed his gaze.	110 | 0.89
1416	따지다		ttajida	v.	argue, discuss, calculate	아들이 아버지에게 옳고 그름을 따졌다.	The son argued about right and wrong with his father.	110 | 0.96
1417	비롯하다		birotada	v.	originate; including …	모든 일이 제 실수에서 비롯했어요.	Everything originated from my mistake.	110 | 0.88
1418	협상		hyeopsang	n.	negotiation	협상은 순조롭게 진행되었다.	The negotiation went smoothly.	110 | 0.66
1419	던지		deonji	e.	CONNECTIVE, PAST	딸 아이가 얼마나 좋아하던지 잠을 못 잤어.	My daughter was s. happy that she couldn’t fall asleep.	110 | 0.52
1420	살피다		salpida	v.	check, examine	밖의 상황부터 살피세요.	Check the situation outside first.	110 | 0.94
1421	행사		haengsa	n.	event	학교에 중요한 행사가 있다.	There is an important event at school.	110 | 0.79
1422	꺼		kkeo	n.b.	thing	이거 누구 꺼니?	Whose is this?	110 | 0.22
1423	제품		jepum	n.	product, goods	이건 새로운 제품이에요.	This is a new product.	110 | 0.72
1424	시인		siin	n.	poet	김소월은 유명한 한국의 시인입니다.	Kim Sowol is a famous Korean poet.	110 | 0.93
1425	무대		mudae	n.	stage	가수가 무대에서 내려오네요.	The singer is getting off the stage.	110 | 0.89
1426	아홉		ahop	num.	nine	저 집에 개가 아홉 마리 있어.	There are nine dogs in that house.	110 | 0.50
1427	행정		haengjeong	n.	administration	행정 절차가 복잡하군요.	Administrative procedures are complex.	109 | 0.82
1428	물다		mulda	v.	bite, nip	벌레가 아기를 물었나 보다.	A bug may have bitten the baby.	109 | 0.76
1429	잡히다		japida	v.	be caught, be grabbed	토끼가 사자에게 잡혔어.	A rabbit was caught by a lion.	109 | 0.92
1430	지마는		jimaneun	e.	CONNECTIVE, but, however	지민이는 어리지마는 철이 들었어.	Jimin is young but mature.	109 | 0.28
